Trait	Eigenvector1	Eigenvector2	Eigenvector3	Eigenvector4	Eigenvector5
SC4_10407875	0.00347	-3.815E-5	-1.0876E-3	0.00502	-3.8305E-3
SC4_10407994	-2.4653E-3	-5.2939E-3	0.00222	-3.1052E-3	0.01043
SC4_10413886	0.00445	-1.3635E-3	0.00162	-1.3593E-3	4.8912E-4
SC4_10418867	0.007	-4.1403E-3	0.00468	2.2429E-4	-1.8438E-3
SC4_10419026	0.00629	-7.0748E-3	0.00573	-4.5297E-4	-3.2769E-3
SC4_10419028	0.00629	-7.0748E-3	0.00573	-4.5297E-4	-3.2769E-3
SC4_10491756	-3.1513E-3	0.00476	-4.8321E-3	-2.3574E-3	-3.7029E-3
SC4_10491959	-1.9659E-3	0.00627	-3.5813E-3	-6.6036E-4	-3.2882E-3
SC4_10491989	-5.4674E-3	0.00498	-5.0177E-3	8.609E-4	-3.9735E-3
SC4_10492031	0.00272	0.00631	0.00889	-2.3335E-3	0.00116
SC4_10493554	0.00751	-8.5306E-4	0.00288	-5.7128E-3	-5.873E-3
SC4_10522163	0.00366	-1.7044E-3	0.00178	4.7749E-4	-1.7399E-4
SC4_10522195	0.00582	-2.6721E-3	0.00326	-5.2314E-3	-6.5131E-3
SC4_10562003	0.00161	-3.2621E-3	-1.6399E-3	0.00314	-5.3878E-4
SC4_10562504	-5.726E-3	0.00539	-9.1056E-3	-3.7412E-3	-6.9291E-3
SC4_10562866	-7.8381E-3	0.00542	-1.0777E-2	-5.8211E-4	-6.9523E-3
SC4_10591713	-4.3685E-3	0.00301	-7.5786E-3	7.8473E-5	-4.7679E-3
SC4_10591832	0.00594	4.9188E-5	0.00214	0.00765	-2.0385E-3
SC4_10591847	0.00594	4.9188E-5	0.00214	0.00765	-2.0385E-3
SC4_10591868	0.00594	4.9188E-5	0.00214	0.00765	-2.0385E-3
SC4_10591914	-2.3968E-3	0.00231	2.6146E-4	7.2892E-4	2.311E-4
SC4_10591921	0.0063	4.091E-4	0.00249	0.00871	-3.4758E-3
SC4_10591922	0.0063	4.091E-4	0.00249	0.00871	-3.4758E-3
SC4_10594231	0.00457	0.00169	0.00124	0.00712	-8.3023E-4
SC4_10594293	0.00644	1.9333E-4	0.00282	0.00772	-2.7425E-3
SC4_10594423	0.00577	0.00118	0.00245	0.009	-2.6807E-3
SC4_10594461	0.00595	-1.0723E-4	0.00245	0.00925	-1.9674E-3
SC4_10594476	0.00594	7.6626E-4	0.00209	0.0088	-7.9544E-4
SC4_10610535	0.00374	-4.7865E-3	3.5536E-4	0.00195	-1.5449E-3
SC4_10621471	0.00541	0.00163	1.6372E-4	0.00139	0.00153
SC4_10621598	0.00299	-4.659E-4	0.00994	-2.0956E-3	0.0026
SC4_10621666	-1.7059E-3	-4.6213E-3	0.01005	-4.7439E-4	0.00416
SC4_10621737	-8.0133E-3	0.00611	-9.5606E-3	6.8334E-4	-7.1888E-3
SC4_10625398	0.00372	-2.337E-3	0.00706	1.2567E-4	-5.8147E-4
SC4_10625401	0.00372	-2.337E-3	0.00706	1.2567E-4	-5.8147E-4
SC4_10630161	0.00405	-9.1412E-4	0.00582	0.00501	0.00395
SC4_10630164	0.00405	-9.1412E-4	0.00582	0.00501	0.00395
SC4_10630185	0.00405	-9.1412E-4	0.00582	0.00501	0.00395
SC4_10630213	0.00405	-9.1412E-4	0.00582	0.00501	0.00395
SC4_10630311	0.00498	-4.8447E-4	0.00416	0.0013	0.0063
SC4_10630328	0.00498	-4.8447E-4	0.00416	0.0013	0.0063
SC4_10631001	0.00625	-3.1381E-3	4.4196E-4	0.00735	-1.1889E-3
SC4_10634632	-1.7571E-3	0.00151	0.00501	-1.1983E-3	0.0058
SC4_10634900	0.00757	-1.1773E-3	8.4329E-4	0.00617	-1.2582E-3
SC4_10636877	0.00552	-7.9974E-5	0.01096	0.00172	0.00854
SC4_10636878	0.00878	-4.2645E-3	0.0021	0.00778	3.4881E-4
SC4_10636921	0.00552	-7.9974E-5	0.01096	0.00172	0.00854
SC4_10636927	0.00878	-4.2645E-3	0.0021	0.00778	3.4881E-4
SC4_10724895	0.00418	0.00368	-4.1237E-3	0.01281	0.0023
SC4_10726670	4.8306E-4	3.3447E-4	-2.8506E-3	-3.2669E-3	0.00171
SC4_10726702	0.00595	-2.9282E-3	6.1227E-4	0.00143	-1.868E-4
SC4_10726709	-1.1864E-4	0.00271	-7.0691E-4	0.00121	-8.7794E-4
SC4_10726716	-1.2075E-3	1.3371E-4	-2.2599E-3	3.0131E-4	3.9937E-4
SC4_10726725	0.00595	-2.9282E-3	6.1227E-4	0.00143	-1.868E-4
SC4_10727405	-5.5671E-4	0.0023	-1.6695E-3	-4.1601E-3	-2.2999E-3
SC4_10727454	2.0037E-4	5.6603E-4	-1.1603E-3	9.2088E-4	0.00282
SC4_10727455	-5.5671E-4	0.0023	-1.6695E-3	-4.1601E-3	-2.2999E-3
SC4_10732494	0.00206	-6.8977E-3	0.01334	0.00335	0.00494
SC4_10758060	0.00335	-9.7603E-3	0.01545	0.00361	0.00361
SC4_10761226	0.00197	-9.9192E-3	0.01034	0.00256	0.00548
SC4_10761412	-7.035E-3	0.00551	-1.3865E-2	-6.8471E-4	-3.7155E-3
SC4_10766502	0.00337	-6.3383E-3	0.01097	0.00378	0.00365
SC4_10766837	6.2307E-4	-7.4221E-3	0.01075	0.00228	0.0058
SC4_10868063	0.00272	-2.9455E-3	0.00917	0.00224	0.00303
SC4_10884654	9.6485E-4	-2.993E-3	0.00801	0.00667	0.00423
SC4_10884670	-1.0437E-3	-4.6375E-3	0.00724	0.00181	0.00598
SC4_10890031	-5.2868E-3	0.00753	-1.2746E-2	0.00286	-4.595E-3
SC4_10958302	0.00637	-1.4271E-4	0.00145	0.00144	9.1542E-4
SC4_10958473	0.00333	-5.0748E-3	0.0141	0.00812	0.00414
SC4_10983212	6.8245E-4	-1.2073E-2	0.00804	-5.4081E-3	-2.2735E-3
SC4_10997969	0.00358	-2.4433E-3	-3.952E-4	-3.9681E-3	0.00399
SC4_11017977	-7.831E-5	0.00184	0.00151	-1.8009E-3	-1.6495E-3
SC4_11032153	0.00173	0.00213	5.1465E-4	0.00214	-2.7033E-4
SC4_11038316	5.0204E-4	0.00281	0.00273	0.00163	0.00414
SC4_11038325	5.0204E-4	0.00281	0.00273	0.00163	0.00414
SC4_11038696	-5.3422E-3	0.00682	-9.6702E-3	0.00736	-7.0548E-3
SC4_11038785	0.00132	-2.719E-4	0.00117	-1.2292E-3	0.00332
SC4_11038809	0.00132	-2.719E-4	0.00117	-1.2292E-3	0.00332
SC4_11038814	-9.0713E-4	0.0021	-2.9752E-3	0.00154	9.3938E-4
SC4_11063051	6.2127E-4	-2.3017E-3	-1.6275E-3	5.0016E-4	-9.6429E-4
SC4_11063096	3.9357E-4	-2.3602E-3	-1.6633E-3	5.0661E-4	-1.1754E-3
SC4_11068137	0.00174	-2.8529E-3	0.00755	-5.786E-3	5.5201E-4
SC4_11068403	0.00199	-3.0014E-3	0.00695	-6.2812E-3	7.9535E-4
SC4_11130275	-1.2349E-3	0.00284	0.00207	0.00199	0.00167
SC4_11130302	-1.2349E-3	0.00284	0.00207	0.00199	0.00167
SC4_11136761	8.6029E-4	0.00461	0.00875	0.00193	0.00349
SC4_11136770	0.00114	0.00477	0.0089	0.00193	0.00342
SC4_11204975	0.00347	-5.1512E-3	0.00117	-5.6317E-4	-7.2845E-4
SC4_11232341	0.00426	-1.2607E-2	0.00748	0.00297	7.5798E-4
SC4_11233001	0.00258	-7.4433E-3	0.00677	0.0071	2.4346E-4
SC4_11233014	0.00323	-3.5309E-3	4.5932E-4	0.00724	-2.511E-3
SC4_11234524	0.00249	-1.3518E-2	0.00586	0.00187	-7.2085E-4
SC4_11234527	0.00249	-1.3518E-2	0.00586	0.00187	-7.2085E-4
SC4_11234823	0.00297	-1.2628E-2	0.00654	0.00591	0.00136
SC4_11238051	0.00373	0.00319	-7.8679E-4	0.00129	2.5998E-4
SC4_11238483	1.0933E-4	-1.2162E-2	0.01159	0.00422	0.00458
SC4_11244676	0.00122	-1.0555E-2	0.0106	0.00496	0.00333
SC4_11264076	-2.3132E-3	-2.5464E-4	0.00102	0.00262	3.0328E-4
SC4_11293159	0.00362	-8.9688E-3	0.01434	0.00244	0.00593
SC4_11301655	-3.3767E-3	-2.9263E-3	0.01089	-1.3833E-4	0.00641
SC4_11301659	-3.3767E-3	-2.9263E-3	0.01089	-1.3833E-4	0.00641
SC4_11301723	-2.5073E-3	3.264E-4	0.01093	1.1477E-4	0.00552
SC4_11302824	-9.2196E-3	0.00351	-1.2614E-2	-3.4871E-3	-4.7442E-3
SC4_11302846	-8.9313E-3	0.00458	-1.2646E-2	-3.717E-3	-5.3593E-3
SC4_11302892	-9.156E-3	0.0045	-1.1816E-2	-3.7933E-3	-4.4187E-3
SC4_11446482	0.00443	-1.7671E-3	0.00716	-3.2401E-5	0.00445
SC4_11459987	-6.8785E-3	0.00402	-8.2758E-3	-1.4892E-3	-3.0106E-3
SC4_11478692	-1.023E-3	-6.538E-4	2.9957E-4	0.00214	0.00337
SC4_11478824	0.00233	0.00141	-6.4778E-4	0.00131	0.00171
SC4_11497081	-7.7221E-3	0.00417	-8.4531E-3	-1.5321E-3	-9.821E-3
SC4_11505193	0.00367	0.00205	-1.2565E-3	-2.2887E-3	0.00226
SC4_11505233	0.00388	0.00205	-1.1229E-3	-2.9923E-3	0.00203
SC4_11508038	-5.335E-3	0.00363	-1.8205E-3	0.00251	-1.3141E-2
SC4_11508080	0.00441	-2.0451E-3	0.01085	-2.1926E-3	0.00334
SC4_11578498	-3.5678E-3	-1.7508E-4	0.00215	8.8895E-4	0.00102
SC4_11578513	3.7762E-4	-3.59E-3	-2.9836E-3	0.00235	0.00126
SC4_11612323	0.0066	0.0019	0.00202	0.00525	1.7177E-4
SC4_11612336	0.0066	0.0019	0.00202	0.00525	1.7177E-4
SC4_11616249	0.00738	-4.0693E-3	0.00338	-1.5548E-4	-6.5054E-3
SC4_11630405	0.00447	-3.748E-4	0.00152	-1.8478E-3	-2.7123E-3
SC4_11636232	0.00691	-6.6947E-3	0.00164	-2.3734E-3	-5.9201E-3
SC4_11662285	0.00971	-4.1344E-3	7.5016E-4	0.00297	7.5066E-4
SC4_11662297	0.00232	2.5246E-4	-1.1729E-3	0.00197	9.2037E-4
SC4_11678671	0.00718	-3.084E-3	0.00209	-3.8535E-3	-3.6497E-3
SC4_11678717	0.00673	-5.6521E-4	0.00104	0.00319	0.00101
SC4_11707512	-4.7223E-4	0.00187	-5.9664E-3	4.1596E-6	0.00252
SC4_11707548	0.00291	-4.6554E-3	9.6371E-4	0.00337	-1.423E-3
SC4_11739938	0.00516	0.0014	0.00192	2.1063E-4	-3.7858E-3
SC4_11739947	-2.4605E-3	4.8534E-4	-1.8137E-4	7.8017E-4	0.00822
SC4_11748160	-1.1255E-4	0.00127	0.00198	-6.689E-3	5.4403E-4
SC4_11757138	0.00206	-1.9865E-3	0.00621	7.7624E-4	0.00752
SC4_11757339	0.00215	-1.3953E-3	0.00761	0.0047	0.00258
SC4_11757354	0.00219	-1.7867E-3	0.00767	0.00464	0.00243
SC4_11770386	8.7561E-4	-2.4725E-3	-2.9936E-3	0.0017	0.00376
SC4_11814269	-2.683E-3	0.00576	-2.8507E-3	-3.3259E-3	-8.5951E-3
SC4_11814292	0.0015	-1.5038E-3	-6.7731E-3	-2.0095E-3	0.00588
SC4_11816871	-3.9455E-3	0.00963	-7.0071E-4	-2.2871E-3	-1.113E-2
SC4_11816993	6.6785E-5	-6.738E-4	-6.5106E-3	-4.472E-4	0.00345
SC4_11834259	5.9866E-4	-1.9999E-3	-5.4877E-3	7.9014E-5	0.00324
SC4_11835547	-8.8127E-3	0.0058	-5.2743E-3	-4.3238E-5	-2.4177E-3
SC4_11835584	6.2397E-4	-6.3761E-4	-7.5568E-3	-8.5983E-4	0.00292
SC4_11835659	-7.0875E-3	0.00251	-8.2484E-3	8.224E-4	-4.0001E-3
SC4_11862060	0.00436	-5.0891E-3	0.01054	0.00148	0.00383
SC4_11881701	0.00328	-4.5433E-3	-2.3296E-3	0.00252	-3.0882E-3
SC4_11881711	0.00556	1.6922E-4	0.0015	0.00236	-1.2246E-3
SC4_11940602	-1.9298E-3	1.2203E-4	0.00238	6.4743E-4	0.00269
SC4_12004894	0.0032	-1.207E-3	-4.69E-3	-3.6909E-3	0.00762
SC4_12008712	0.00128	-3.5056E-3	-6.1872E-3	-7.2553E-4	0.00587
SC4_12008722	0.00205	-3.1179E-3	-5.8162E-3	-3.6629E-3	0.0071
SC4_12008760	0.00184	-2.4568E-3	-5.5735E-3	-2.6437E-3	0.00705
SC4_12008767	0.00184	-2.4568E-3	-5.5735E-3	-2.6437E-3	0.00705
SC4_12012921	0.00129	-4.1049E-3	0.00402	0.00168	8.0727E-4
SC4_12014273	0.00392	-3.0226E-3	0.00171	3.3612E-5	-7.3483E-4
SC4_12069303	-2.9636E-4	-3.0009E-3	-4.4723E-3	-2.132E-3	0.00149
SC4_12119512	8.888E-4	-8.8253E-4	-4.0906E-3	-3.1553E-4	-2.7604E-3
SC4_12119517	3.4378E-4	-1.8796E-3	5.3857E-4	8.3868E-4	0.00242
SC4_12136706	0.00421	-4.2968E-3	-2.8561E-3	1.9494E-4	0.00456
SC4_12136961	0.00424	-4.7733E-3	-6.2621E-4	-3.1512E-4	0.00181
SC4_12148643	0.0036	-4.1616E-3	-2.2367E-3	-3.0438E-3	0.003
SC4_12209405	0.00356	0.00331	6.3822E-4	2.2276E-4	6.4663E-4
SC4_12209429	0.00101	9.4506E-4	-8.7595E-4	-1.9348E-3	0.0012
SC4_12209453	9.0174E-4	9.4169E-4	-9.4276E-4	-1.583E-3	0.00132
SC4_12209455	0.00138	1.0158E-4	-8.1523E-4	-1.7833E-3	0.00105
SC4_12209513	0.00501	0.00211	0.00222	-4.3815E-3	-8.7812E-5
SC4_12209549	0.00501	0.00211	0.00222	-4.3815E-3	-8.7812E-5
SC4_12209771	-4.407E-4	9.0603E-4	0.00183	-3.6148E-3	3.3708E-4
SC4_12250747	-4.344E-3	-5.3181E-5	0.00746	0.00103	8.183E-5
SC4_12337125	2.2602E-4	0.00101	-4.1375E-3	2.5085E-4	0.00507
SC4_12337148	0.0016	0.00482	-8.1517E-3	-7.2395E-3	0.00142
SC4_12337161	-2.5471E-3	0.00198	-6.109E-3	-8.0798E-4	-2.5772E-3
SC4_12337178	-2.5471E-3	0.00198	-6.109E-3	-8.0798E-4	-2.5772E-3
SC4_12337197	0.00447	-9.2417E-4	-9.9227E-5	-1.1298E-3	0.00111
SC4_12337240	-2.0757E-3	-4.562E-3	0.00154	-1.2849E-3	0.00126
SC4_12344976	-1.0665E-3	-8.629E-3	0.00736	-3.0373E-3	-3.7066E-3
SC4_12371548	0.00211	0.00335	2.9699E-5	-1.477E-3	-3.1882E-4
SC4_12388606	-7.1782E-3	0.00176	0.00992	-4.6637E-3	-7.9485E-4
SC4_12388620	-7.1782E-3	0.00176	0.00992	-4.6637E-3	-7.9485E-4
SC4_12388636	-7.1782E-3	0.00176	0.00992	-4.6637E-3	-7.9485E-4
SC4_12388650	-6.0792E-4	-2.7449E-3	-3.5466E-3	1.2967E-4	-7.4705E-4
SC4_12388656	-6.0792E-4	-2.7449E-3	-3.5466E-3	1.2967E-4	-7.4705E-4
SC4_12403038	0.00168	-1.023E-2	0.00836	-7.0485E-3	-1.0121E-3
SC4_12410985	0.00151	-8.9706E-4	-1.0171E-3	0.0048	-2.8518E-3
SC4_12423684	0.00105	2.6023E-4	-1.1428E-3	0.0053	-2.6284E-3
SC4_12423689	0.00105	2.6023E-4	-1.1428E-3	0.0053	-2.6284E-3
SC4_12426382	0.00262	0.00184	0.00385	0.00135	-3.4922E-3
SC4_12431611	0.00248	-7.2533E-3	0.00773	-6.0661E-3	-1.2011E-3
SC4_12465600	0.00745	4.0776E-4	0.00322	-4.8834E-5	0.00197
SC4_12466191	0.00443	-5.7937E-3	0.00499	-2.6788E-3	-2.0244E-3
SC4_12466364	0.00329	-5.0851E-3	0.00684	-2.6346E-3	-2.252E-3
SC4_12466394	0.00329	-5.0851E-3	0.00684	-2.6346E-3	-2.252E-3
SC4_12472562	0.0074	-6.1359E-3	0.00474	-5.2778E-3	1.9643E-4
SC4_12481930	0.00108	-3.1464E-3	0.00421	9.7053E-4	-1.4741E-3
SC4_12481951	6.1595E-5	7.8618E-4	-2.2019E-3	1.2702E-4	-3.6835E-3
SC4_12497640	0.00139	-1.1596E-2	0.00763	-5.1471E-3	-1.3022E-3
SC4_12497641	0.00456	-7.918E-3	0.0065	-3.5481E-3	-3.0613E-4
SC4_12497650	0.00456	-7.918E-3	0.0065	-3.5481E-3	-3.0613E-4
SC4_12497665	0.00456	-7.918E-3	0.0065	-3.5481E-3	-3.0613E-4
SC4_12497865	0.00752	-9.5357E-4	0.00128	-3.6134E-3	0.00138
SC4_12600148	0.00802	0.00824	-1.9879E-3	0.00306	-7.9378E-4
SC4_12600164	0.00267	0.00146	-1.289E-3	0.00325	0.00122
SC4_12600181	0.00802	0.00824	-1.9879E-3	0.00306	-7.9378E-4
SC4_12655430	-7.2003E-4	0.00266	-4.0688E-3	0.00351	-2.9792E-3
SC4_12655471	-2.443E-3	5.3298E-4	-5.7007E-3	1.073E-4	0.0024
SC4_12665458	0.00466	-1.5656E-4	-5.5185E-4	0.0021	0.00443
SC4_12737428	-1.1922E-3	-7.0497E-3	0.00553	1.4729E-4	-2.9431E-3
SC4_12811121	0.00343	-6.9677E-3	-5.6587E-4	-6.4712E-3	6.2625E-4
SC4_12811123	0.00168	-6.9514E-3	3.1514E-4	-7.378E-3	-6.2927E-4
SC4_12811125	0.00343	-6.9677E-3	-5.6587E-4	-6.4712E-3	6.2625E-4
SC4_12848557	0.00507	0.00468	0.00297	0.00837	-4.2582E-3
SC4_12886254	-3.5687E-4	4.6573E-4	0.00196	0.00145	-5.8156E-7
SC4_12886261	-1.8653E-4	6.9893E-4	0.00217	0.00106	1.9756E-4
SC4_12888498	0.0012	-2.5902E-3	0.00279	-3.4959E-4	0.00293
SC4_12946708	-5.7333E-3	-5.6553E-3	0.00113	-7.7E-3	-2.6802E-3
SC4_13095600	0.00313	0.00289	-1.1196E-3	-7.2272E-3	-1.2418E-3
SC4_13095689	8.2302E-4	0.00236	-6.549E-4	-4.7032E-4	-8.6796E-4
SC4_13095695	0.00157	-1.6993E-3	0.00394	-2.3604E-3	-6.4855E-4
SC4_13095728	-4.3581E-4	-6.5772E-4	-4.672E-4	-2.6567E-3	-3.3278E-3
SC4_13095730	2.941E-4	-5.5581E-3	0.00185	-4.3889E-3	5.2612E-4
SC4_13095745	0.00294	0.00307	-1.4908E-4	0.00145	-1.2928E-3
SC4_13095779	3.229E-4	0.00193	-8.3539E-4	0.00199	-1.7882E-3
SC4_13095871	3.2321E-4	0.00238	0.00357	-3.0311E-3	-3.0076E-3
SC4_13095910	0.00121	0.00245	-5.0787E-3	6.1362E-4	-3.114E-3
SC4_13095919	-7.2175E-4	-4.0902E-3	-5.6425E-4	-1.6072E-3	0.00468
SC4_13095923	0.0017	0.00213	-2.3114E-4	-9.7304E-4	-6.9683E-4
SC4_13095927	0.0017	0.00213	-2.3114E-4	-9.7304E-4	-6.9683E-4
SC4_13110343	-3.7964E-3	-3.8214E-3	0.00184	-6.1157E-3	-9.0918E-3
SC4_13110361	-3.7964E-3	-3.8214E-3	0.00184	-6.1157E-3	-9.0918E-3
SC4_13121469	0.00285	3.8332E-4	-2.97E-3	-2.7778E-3	0.00401
SC4_13154469	0.00752	-2.7923E-4	-6.9099E-4	0.00654	0.00564
SC4_13172559	-1.1986E-4	-3.3004E-3	-3.0378E-3	-1.5183E-4	0.00313
SC4_13172566	3.6088E-5	0.00298	0.00202	0.00255	0.0016
SC4_13172717	0.00308	9.7218E-5	-1.1596E-3	0.00156	0.00164
SC4_13172727	0.00308	9.7218E-5	-1.1596E-3	0.00156	0.00164
SC4_13223969	0.00422	0.0013	1.7148E-5	-2.0362E-3	-1.6084E-3
SC4_13223980	0.00151	-4.5563E-3	4.1303E-4	-1.095E-3	0.00195
SC4_13223996	0.00138	0.00291	-3.2054E-3	0.0013	0.00252
SC4_13231377	3.8223E-4	-1.1314E-2	0.00597	-2.5383E-3	0.00148
SC4_13233119	-3.095E-3	-4.4323E-3	0.00236	-5.6389E-3	-6.0377E-3
SC4_13233235	0.00238	3.5625E-4	-2.07E-3	0.00219	0.00438
SC4_13299163	0.00474	-5.7121E-3	0.00214	-2.5633E-3	-1.1297E-3
SC4_13299179	0.01183	-6.9047E-4	-2.483E-3	0.00223	0.00928
SC4_13299189	0.00474	-5.7121E-3	0.00214	-2.5633E-3	-1.1297E-3
SC4_13299202	0.00474	-5.7121E-3	0.00214	-2.5633E-3	-1.1297E-3
SC4_13353104	0.00995	0.00174	-3.5487E-3	0.00654	0.00969
SC4_13393950	0.00517	0.00291	0.00272	0.00464	-2.1723E-3
SC4_13393980	-7.2371E-4	-1.6518E-3	-2.7033E-4	0.00215	-4.8301E-3
SC4_13394011	-9.9759E-4	-2.0779E-3	0.00238	-1.4369E-4	-1.8971E-3
SC4_13422262	0.00469	1.6318E-4	-6.7634E-4	0.00143	0.00256
SC4_13423531	0.01135	0.00291	-2.612E-3	0.00607	0.00418
SC4_13423557	0.01003	0.0014	-3.5239E-3	0.00447	0.00594
SC4_13457378	-4.7037E-3	-1.8209E-3	0.00775	0.00142	0.00674
SC4_13457545	-3.1035E-3	0.00189	-4.3933E-3	-9.6775E-5	-1.4924E-3
SC4_13457551	-7.2588E-4	-3.6222E-4	-5.153E-3	7.6776E-4	-7.5508E-3
SC4_13457563	-3.156E-3	0.00172	-4.4352E-3	1.9916E-4	-1.1444E-3
SC4_13457564	0.00337	0.00682	0.00433	-1.0503E-2	-8.0256E-3
SC4_13457565	-3.156E-3	0.00172	-4.4352E-3	1.9916E-4	-1.1444E-3
SC4_13457594	-4.7995E-4	-9.0513E-4	-4.8466E-3	7.7883E-5	-7.9236E-3
SC4_13465946	0.00242	-2.1877E-3	0.00203	0.00284	-1.1246E-3
SC4_13465976	0.00272	-2.2485E-3	0.00191	0.00214	-1.5564E-3
SC4_13495718	0.00233	-1.6509E-3	-3.4455E-3	-1.2465E-3	0.00475
SC4_13512949	0.00554	-2.0527E-3	-7.1338E-3	-2.2414E-4	0.01116
SC4_13547485	-1.1484E-3	-8.7669E-4	0.00903	0.004	0.00195
SC4_13547731	0.00391	-9.3823E-3	8.3374E-4	3.5591E-4	-1.4757E-3
SC4_13555734	0.00884	-7.4192E-3	0.0042	-3.6233E-3	0.00253
SC4_13557681	0.00413	-1.7886E-3	-9.0973E-4	-1.3875E-4	0.00347
SC4_13579611	0.00352	-2.0404E-3	-2.6578E-3	4.2522E-4	0.00951
SC4_13579631	0.0022	-2.6394E-3	-2.4794E-3	-3.2605E-4	0.00588
SC4_13579659	0.0022	-2.6394E-3	-2.4794E-3	-3.2605E-4	0.00588
SC4_13579731	0.00486	-2.668E-3	-2.8288E-3	-4.9309E-4	0.00674
SC4_13579774	0.00283	-3.137E-3	-3.5749E-3	0.00123	0.00448
SC4_13619311	-1.5465E-3	0.00176	-1.7571E-3	0.00152	0.00124
SC4_13619321	-1.5465E-3	0.00176	-1.7571E-3	0.00152	0.00124
SC4_13619334	0.00186	0.00444	-4.9624E-3	-1.2789E-3	0.00378
SC4_13619339	0.00587	1.0825E-4	3.4693E-4	0.00161	-6.5659E-4
SC4_13619346	-4.4013E-4	0.00273	-3.7857E-3	0.00246	-1.1064E-3
SC4_13630205	0.00626	-1.0855E-4	-2.2433E-3	0.00321	0.00954
SC4_13630238	0.00626	-1.0855E-4	-2.2433E-3	0.00321	0.00954
SC4_13685702	0.00483	2.6238E-4	1.7544E-4	0.00114	0.00292
SC4_13685817	0.00462	-4.0458E-4	-3.5776E-3	0.00176	0.00737
SC4_13769593	0.00676	9.4897E-4	-4.022E-4	0.00182	0.00684
SC4_13769719	0.00632	5.9362E-4	-1.772E-3	0.00177	0.00704
SC4_13821983	0.00442	2.3394E-4	-2.618E-3	0.00197	0.00656
SC4_13821989	0.00442	2.3394E-4	-2.618E-3	0.00197	0.00656
SC4_13822203	0.01173	-6.5339E-3	0.00381	-2.7225E-3	0.00296
SC4_13822214	0.00412	8.9293E-4	-1.4549E-3	0.00102	0.00526
SC4_13822375	0.00481	3.0794E-4	-1.224E-3	0.00223	0.00324
SC4_13825605	0.00438	-6.8608E-4	-3.6259E-4	0.00124	0.0018
SC4_13831374	0.00592	-1.606E-3	-5.5536E-4	5.3122E-4	0.00361
SC4_13831389	0.00592	-1.606E-3	-5.5536E-4	5.3122E-4	0.00361
SC4_13831404	0.00592	-1.606E-3	-5.5536E-4	5.3122E-4	0.00361
SC4_13910141	5.9526E-6	-1.6506E-3	0.00332	0.00128	0.00129
SC4_13910152	5.9526E-6	-1.6506E-3	0.00332	0.00128	0.00129
SC4_13910153	5.9526E-6	-1.6506E-3	0.00332	0.00128	0.00129
SC4_13913027	0.0011	-8.3279E-3	3.8725E-4	0.00128	-1.3926E-3
SC4_13913035	0.0011	-8.3279E-3	3.8725E-4	0.00128	-1.3926E-3
SC4_13930051	0.0044	-2.2368E-3	-1.4277E-3	0.00112	0.00475
SC4_13930175	0.00444	-1.6754E-3	2.3109E-4	0.00394	0.00364
SC4_13932832	-1.3342E-2	0.00708	-4.1975E-3	0.00211	-5.7881E-3
SC4_13950385	1.9464E-4	0.00264	0.0026	-1.181E-3	0.00388
SC4_13962500	-3.343E-4	-4.2607E-3	-8.0001E-3	0.00391	-6.4293E-4
SC4_13962522	-3.343E-4	-4.2607E-3	-8.0001E-3	0.00391	-6.4293E-4
SC4_13962526	0.00443	-3.2314E-4	-8.7697E-4	-3.6619E-3	-1.8706E-3
SC4_13976725	0.00354	-2.6656E-3	-5.5867E-4	-8.9672E-4	0.00238
SC4_14029717	0.00493	-1.1643E-3	-9.7172E-4	8.4822E-4	0.00505
SC4_14036326	0.0054	0.00144	9.4513E-4	0.00609	-1.1506E-4
SC4_14065651	-3.3155E-3	0.00219	-1.2404E-2	0.00227	-3.5365E-3
SC4_14111372	-1.8624E-3	9.6142E-4	-1.5257E-3	-2.7464E-3	-3.8765E-3
SC4_14111385	-1.5499E-3	0.00331	-6.2788E-3	-2.4065E-3	-9.464E-3
SC4_14111408	-1.5499E-3	0.00331	-6.2788E-3	-2.4065E-3	-9.464E-3
SC4_14111439	-9.0355E-4	0.00189	-2.3943E-3	-2.7809E-3	-3.4594E-3
SC4_14111440	-9.0355E-4	0.00189	-2.3943E-3	-2.7809E-3	-3.4594E-3
SC4_14111464	-1.1924E-3	0.00545	-6.5741E-3	-1.3132E-3	-7.4494E-3
SC4_14151413	0.00288	-1.8278E-3	-1.64E-3	0.00482	4.7057E-4
SC4_14192014	0.00818	-7.1869E-3	1.4265E-4	0.00146	0.0034
SC4_14192026	0.00818	-7.1869E-3	1.4265E-4	0.00146	0.0034
SC4_14222714	0.00341	-4.6675E-3	-1.6068E-3	0.00347	5.432E-4
SC4_14229282	-3.2137E-3	0.00219	-7.5737E-3	-1.4973E-3	-9.2388E-3
SC4_14235918	5.8442E-4	-2.5767E-4	-2.1417E-3	0.00165	-2.1636E-3
SC4_14235943	5.8442E-4	-2.5767E-4	-2.1417E-3	0.00165	-2.1636E-3
SC4_14239351	0.00449	-6.059E-3	-8.2297E-4	0.00675	1.8725E-4
SC4_14239374	0.00449	-6.059E-3	-8.2297E-4	0.00675	1.8725E-4
SC4_14239384	0.00449	-6.059E-3	-8.2297E-4	0.00675	1.8725E-4
SC4_14239399	0.00449	-6.059E-3	-8.2297E-4	0.00675	1.8725E-4
